#{"t_start": 1740661352.97861, "env_id": "None"}
r,l,t
-85.056615,443,1.600718
-77.284673,698,2.706122
-91.012962,685,3.803607
-23.190613,700,5.138401
-58.216563,92,5.280494
-63.834442,272,5.725609
-58.002716,201,6.071403
-47.007336,700,7.188325
-58.872786,131,7.387228
-66.695308,463,8.184415
-101.047558,644,9.195147
-47.789627,700,10.295883
-86.492862,566,11.250593
-75.63576,526,12.061525
-70.417058,508,12.929902
-95.388869,528,13.810272
-94.081461,522,14.726981
-92.885511,496,15.550247
-51.107128,700,16.71001
-52.190732,700,17.869091
-41.437542,700,18.957697
-83.695467,674,19.982056
-86.825221,568,20.857876
-54.380217,700,21.992026
-51.649712,28,22.039477
-87.658927,560,22.922998
-49.386877,700,24.021051
-52.376924,106,24.184974
-60.428716,700,25.397773
-57.099114,111,25.568645
-1.354782,316,26.06831
-78.877176,510,26.856359
-59.497992,202,27.196443
-98.948678,664,28.317152
-74.173752,474,29.057825
-62.224214,299,29.535554
-80.343931,455,30.273949
-75.063517,467,31.094682
-41.264073,700,32.155114
-88.222761,418,32.783881
-88.265679,667,33.816794
-92.324138,633,34.866692
-64.943877,700,35.998897
-80.064072,347,36.527032
-96.545949,697,37.697145
-36.370612,700,38.780161
-77.940778,364,39.325953
-56.16609,700,40.434797
-107.022094,697,41.555684
-40.113897,700,42.622652
-70.582062,322,43.115197
-68.755319,372,43.697184
-61.37784,228,44.180454
-45.016507,700,45.26208
-62.626419,124,45.463273
-44.114275,700,46.566904
-69.999131,156,46.806202
-59.748476,700,47.97993
-88.531967,598,48.881552
-67.453877,700,49.955126
-88.942919,416,50.616479
-87.636374,435,51.167627
-40.749811,700,52.046961
-103.269407,577,52.768065
-55.69135,700,53.715004
-47.898503,700,54.559371
-109.02386,696,55.407582
-31.01964,700,56.347115
-41.083399,700,57.20998
-102.527656,551,57.88405
-88.503263,607,58.700767
-67.689597,541,59.376533
-32.077478,700,60.244334
-62.077472,257,60.576354
-36.536115,700,61.532307
-63.854125,193,61.76692
-42.13866,700,62.629975
-67.556727,184,62.856973
-54.968752,700,63.788808
-61.312164,101,63.91686
-42.77768,700,64.770971
-37.305641,700,65.614327
-73.847665,700,66.561059
-46.2309,700,67.427053
-57.255768,700,68.300568
-61.278279,700,69.24139
-72.731128,251,69.548483
-37.16646,700,70.411009
-38.202507,700,71.344656
-55.757164,700,72.219419
-70.105849,192,72.454638
-40.308652,700,73.301562
-30.989139,700,74.224018
-46.695595,700,75.092737
-68.676533,700,75.944477
-63.366917,229,76.224485
-34.205217,700,77.15471
-52.151286,700,78.017536
-33.844803,700,78.882434
-58.058563,700,79.802675
-24.751352,700,80.636844
-60.562712,264,80.956547
-53.084976,700,81.886336
-112.23922,607,82.656425
-91.494676,697,83.520171
-43.771527,700,84.469337
-44.079821,700,85.309801
-48.090897,700,86.219249
-74.990427,700,87.139031
-73.637237,700,87.997311
-84.808208,353,88.431074
-56.654124,700,89.305632
-74.748792,700,90.24206
-64.996455,700,91.080462
-50.699944,700,91.938415
-48.816674,700,92.855793
-76.672918,700,93.729463
-72.429804,212,93.989444
-93.942761,659,94.867102
-58.569278,700,95.713337
-53.812717,87,95.822957
-59.138456,700,96.688901
-68.417,700,97.616221
-64.635292,700,98.466579
-90.097434,423,98.993216
4.441098,19,99.035885
-68.012361,700,99.965554
-52.648572,30,100.004503
-64.605908,700,100.882202
-89.575794,369,101.331732
-59.554904,700,102.199646
-57.159407,700,103.172574
-64.998416,700,104.031651
-102.572068,624,104.808371
-51.861488,700,105.770244
-66.09387,700,106.642458
-55.033215,54,106.711571
-44.056271,700,107.60106
-73.072063,700,108.547276
-78.604193,700,109.424264
-50.393108,4,109.431458
-71.665143,700,110.393692
-101.958076,602,111.136271
-48.378744,700,112.018185
-59.748804,700,112.883948
-68.568508,700,113.820054
-95.63363,426,114.353321
-37.021795,700,115.226449
-83.982783,333,115.720173
-56.885713,700,116.592687
-57.02276,700,117.474235
-98.703405,631,118.321998
-69.197369,700,119.185065
-93.642043,523,119.846923
0.673498,121,120.012036
-61.976037,700,120.949411
-49.840265,700,121.816841
-88.809912,472,122.395392
-80.996165,553,123.090287
-43.407866,700,124.04199
-69.008905,700,124.902965
-44.191142,700,125.765198
-53.427854,41,125.824225
-42.72352,700,126.794433
-39.267658,700,127.662607
-43.108193,700,128.539377
-47.739992,700,129.503114
-49.620681,700,130.371259
-59.990416,700,131.228699
-47.878632,700,132.176238
-74.330236,378,132.655397
-27.243914,700,133.524961
-61.573763,209,133.811644
-47.917736,700,134.783614
-70.614359,700,135.639679
-50.666859,700,136.50889
-62.85454,190,136.827615
-35.354864,700,137.694138
-53.783693,136,137.863163
-12.771036,700,138.725347
-67.071086,640,139.597806
-28.213835,700,140.464116
-62.248849,336,140.914427
-27.451664,700,141.798926
-77.310229,404,142.371975
-29.38954,700,143.234229
-90.048534,480,143.822433
-31.795944,700,144.78514
-78.111625,325,145.186662
-25.935077,700,146.053119
-88.650153,514,146.719489
-58.121599,353,147.240885
-31.114489,700,148.112526
-111.906701,669,148.925529
-30.173901,700,149.874082
-47.393547,700,150.717214
-52.506249,700,151.611851
-45.632888,700,152.547263
-48.221909,700,153.397024
-53.593737,40,153.454682
-41.201703,700,154.327887
-59.683015,700,155.286963
-60.675432,700,156.158408
-78.099347,700,157.026325
-49.767641,700,157.975363
-38.727541,700,158.843994
-94.072605,593,159.598676
-42.47359,700,160.547368
-73.124581,305,160.922144
-61.673668,700,161.800189
-42.077098,700,162.680225
-62.845068,312,163.15238
-36.686717,700,164.028181
-63.651598,198,164.274795
-47.872275,700,165.158041
-72.011777,326,165.644841
-58.275696,700,166.513438
-88.271995,664,167.334533
-48.30492,700,168.300739
-81.233828,700,169.14569
-58.085984,64,169.22289
-49.607166,700,170.075125
-75.046801,344,170.500912
-46.367505,700,171.442458
-75.713663,296,171.806144
-40.195884,700,172.663063
-64.849377,168,172.872689
-44.596109,700,173.817022
-63.566089,700,174.652885
-60.971694,700,175.534811
-83.354647,700,176.470005
-44.791922,700,177.318914
-48.908457,700,178.15672
-74.613299,517,178.843274
-43.207957,700,179.682538
-79.426282,417,180.187593
-46.105507,700,181.140218
-61.0376,700,181.97783
-51.677252,700,182.822042
-54.910128,147,183.000639
-30.632424,700,183.925385
-37.935555,700,184.797436
